date,id_produit,nom_produit,type_produit,type_operation,type_sortie,quantite,unite,id_lot,id_arrivage,id_fournisseur,nom_fournisseur,date_expiration,stock_theorique,temperature_stockage
2022-09-01,4,Lait entier,Aliment,SORTIE,CONSOMMATION,33.39,L,854,854,7,Laiterie Régionale,2022-09-06,50.129999999999995,2.7
2022-09-01,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,8.58,kg,827,827,7,Laiterie Régionale,2022-09-02,3.2200000000000077,4.9
2022-09-01,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,5.52,kg,844,844,6,Fromagerie du Mont,2022-09-02,7.4300000000000015,7.1
2022-09-01,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.12,kg,828,828,7,Laiterie Régionale,2022-09-10,4.839999999999996,3.7
2022-09-01,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,6.28,kg,855,855,8,Boucherie Centrale,2022-09-04,27.25,4.1
2022-09-01,11,Oeufs,Aliment,SORTIE,CONSOMMATION,76.34,unité,832,832,11,Ferme Avicole,2022-09-10,44.840000000000046,5.4
2022-09-01,12,Riz,Aliment,SORTIE,CONSOMMATION,12.79,kg,804,804,14,Épicerie Grossiste,2023-04-21,110.27999999999989,5.0
2022-09-01,13,Pâtes,Aliment,SORTIE,CONSOMMATION,11.84,kg,805,805,14,Épicerie Grossiste,2023-03-15,78.43000000000012,4.4
2022-09-01,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.069999999999964,L,710,710,14,Épicerie Grossiste,2023-06-06,70.0,6.3
2022-09-01,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,0.03000000000003622,L,849,849,14,Épicerie Grossiste,2023-07-21,69.96999999999997,2.6
2022-09-01,15,Farine,Aliment,SORTIE,CONSOMMATION,5.29,kg,806,806,15,Minoterie Régionale,2022-12-16,59.73000000000011,5.3
2022-09-01,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.09,L,850,850,18,Hygiène Pro,2023-12-13,90.86999999999998,
2022-09-01,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.56,L,807,807,18,Hygiène Pro,2024-06-22,63.03999999999998,
2022-09-01,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.62,L,808,808,18,Hygiène Pro,2023-12-10,102.48999999999998,
2022-09-02,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,10.58,kg,857,857,1,Volailles Dupont,2022-09-04,19.42,2.4
2022-09-02,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,13.55,kg,856,856,2,Poissonnerie Martin,2022-09-02,0.0,3.8
2022-09-02,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,859,859,2,Poissonnerie Martin,2022-09-04,20.0,4.4
2022-09-02,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,858,858,3,Boulangerie Moderne,2022-09-02,0.0,4.5
2022-09-02,3,Pain frais,Aliment,ENTREE,,40.0,kg,860,860,3,Boulangerie Moderne,2022-09-03,40.0,5.3
2022-09-02,4,Lait entier,Aliment,SORTIE,CONSOMMATION,33.42,L,854,854,7,Laiterie Régionale,2022-09-06,16.709999999999994,7.8
2022-09-02,5,Yaourt nature,Aliment,SORTIE,DESTRUCTION,3.2200000000000077,kg,827,827,7,Laiterie Régionale,2022-09-02,0.0,4.3
2022-09-02,6,Fromage frais,Aliment,SORTIE,DESTRUCTION,7.4300000000000015,kg,844,844,6,Fromagerie du Mont,2022-09-02,0.0,4.0
2022-09-02,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.34,kg,828,828,7,Laiterie Régionale,2022-09-10,1.4999999999999964,6.9
2022-09-02,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,6.51,kg,855,855,8,Boucherie Centrale,2022-09-04,20.740000000000002,5.5
2022-09-02,12,Riz,Aliment,SORTIE,CONSOMMATION,11.79,kg,804,804,14,Épicerie Grossiste,2023-04-21,98.4899999999999,6.7
2022-09-02,13,Pâtes,Aliment,SORTIE,CONSOMMATION,11.96,kg,805,805,14,Épicerie Grossiste,2023-03-15,66.47000000000011,4.6
2022-09-02,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.37,L,849,849,14,Épicerie Grossiste,2023-07-21,65.59999999999997,6.7
2022-09-02,15,Farine,Aliment,SORTIE,CONSOMMATION,7.85,kg,806,806,15,Minoterie Régionale,2022-12-16,51.88000000000011,5.3
2022-09-02,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.29,L,850,850,18,Hygiène Pro,2023-12-13,88.57999999999998,
2022-09-02,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,4.15,L,807,807,18,Hygiène Pro,2024-06-22,58.88999999999998,
2022-09-02,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.66,L,808,808,18,Hygiène Pro,2023-12-10,95.82999999999997,
2022-09-03,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,5.81,kg,857,857,1,Volailles Dupont,2022-09-04,13.610000000000003,3.4
2022-09-03,1,Poulet frais,Aliment,ENTREE,,16.39,kg,861,861,1,Volailles Dupont,2022-09-05,30.000000000000004,6.4
2022-09-03,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,3.51,kg,859,859,2,Poissonnerie Martin,2022-09-04,16.490000000000002,6.3
2022-09-03,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,860,860,3,Boulangerie Moderne,2022-09-03,0.0,7.0
2022-09-03,3,Pain frais,Aliment,ENTREE,,40.0,kg,862,862,3,Boulangerie Moderne,2022-09-04,40.0,5.6
2022-09-03,4,Lait entier,Aliment,ENTREE,,105.0,L,863,863,7,Laiterie Régionale,2022-09-09,121.71,4.0
2022-09-03,6,Fromage frais,Aliment,ENTREE,,30.0,kg,864,864,6,Fromagerie du Mont,2022-09-08,30.0,6.9
2022-09-03,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,4.27,kg,855,855,8,Boucherie Centrale,2022-09-04,16.470000000000002,3.1
2022-09-03,8,Viande de boeuf,Aliment,ENTREE,,30.0,kg,865,865,8,Boucherie Centrale,2022-09-07,46.47,2.4
2022-09-03,11,Oeufs,Aliment,SORTIE,CONSOMMATION,37.07,unité,832,832,11,Ferme Avicole,2022-09-10,7.770000000000046,2.7
2022-09-03,12,Riz,Aliment,SORTIE,CONSOMMATION,10.35,kg,804,804,14,Épicerie Grossiste,2023-04-21,88.1399999999999,6.9
2022-09-03,13,Pâtes,Aliment,SORTIE,CONSOMMATION,7.28,kg,805,805,14,Épicerie Grossiste,2023-03-15,59.19000000000011,6.6
2022-09-03,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.12,L,849,849,14,Épicerie Grossiste,2023-07-21,62.47999999999997,4.3
2022-09-03,15,Farine,Aliment,SORTIE,CONSOMMATION,4.16,kg,806,806,15,Minoterie Régionale,2022-12-16,47.72000000000011,5.0
2022-09-03,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,1.95,L,850,850,18,Hygiène Pro,2023-12-13,86.62999999999998,
2022-09-03,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,2.6,L,807,807,18,Hygiène Pro,2024-06-22,56.28999999999998,
2022-09-03,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,3.7,L,808,808,18,Hygiène Pro,2023-12-10,92.12999999999997,
2022-09-04,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,13.610000000000003,kg,857,857,1,Volailles Dupont,2022-09-04,16.39,6.0
2022-09-04,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,6.1,kg,861,861,1,Volailles Dupont,2022-09-05,10.290000000000001,2.5
2022-09-04,1,Poulet frais,Aliment,ENTREE,,19.71,kg,866,866,1,Volailles Dupont,2022-09-06,30.0,7.3
2022-09-04,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,16.490000000000002,kg,859,859,2,Poissonnerie Martin,2022-09-04,0.0,7.4
2022-09-04,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,867,867,2,Poissonnerie Martin,2022-09-05,20.0,6.5
2022-09-04,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,862,862,3,Boulangerie Moderne,2022-09-04,0.0,6.0
2022-09-04,3,Pain frais,Aliment,ENTREE,,40.0,kg,868,868,3,Boulangerie Moderne,2022-09-06,40.0,5.2
2022-09-04,4,Lait entier,Aliment,SORTIE,CONSOMMATION,16.709999999999994,L,854,854,7,Laiterie Régionale,2022-09-06,105.0,4.3
2022-09-04,4,Lait entier,Aliment,SORTIE,CONSOMMATION,4.6200000000000045,L,863,863,7,Laiterie Régionale,2022-09-09,100.38,5.5
2022-09-04,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.74,kg,864,864,6,Fromagerie du Mont,2022-09-08,25.259999999999998,3.2
2022-09-04,8,Viande de boeuf,Aliment,SORTIE,DESTRUCTION,16.470000000000002,kg,855,855,8,Boucherie Centrale,2022-09-04,29.999999999999996,6.1
2022-09-04,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,4.99,kg,865,865,8,Boucherie Centrale,2022-09-07,25.009999999999998,3.9
2022-09-04,12,Riz,Aliment,SORTIE,CONSOMMATION,7.84,kg,804,804,14,Épicerie Grossiste,2023-04-21,80.2999999999999,5.4
2022-09-04,13,Pâtes,Aliment,SORTIE,CONSOMMATION,8.05,kg,805,805,14,Épicerie Grossiste,2023-03-15,51.140000000000114,7.5
2022-09-04,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.26,L,849,849,14,Épicerie Grossiste,2023-07-21,59.21999999999997,3.8
2022-09-04,15,Farine,Aliment,SORTIE,CONSOMMATION,3.97,kg,806,806,15,Minoterie Régionale,2022-12-16,43.750000000000114,7.7
2022-09-04,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,1.96,L,850,850,18,Hygiène Pro,2023-12-13,84.66999999999997,
2022-09-04,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,2.96,L,807,807,18,Hygiène Pro,2024-06-22,53.32999999999998,
2022-09-04,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.55,L,808,808,18,Hygiène Pro,2023-12-10,86.57999999999997,
2022-09-05,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,10.290000000000001,kg,861,861,1,Volailles Dupont,2022-09-05,19.71,4.6
2022-09-05,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.72,kg,866,866,1,Volailles Dupont,2022-09-06,10.99,7.9
2022-09-05,1,Poulet frais,Aliment,ENTREE,,19.01,kg,869,869,1,Volailles Dupont,2022-09-08,30.0,7.9
2022-09-05,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,867,867,2,Poissonnerie Martin,2022-09-05,0.0,5.5
2022-09-05,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,870,870,2,Poissonnerie Martin,2022-09-07,20.0,7.1
2022-09-05,3,Pain frais,Aliment,SORTIE,CONSOMMATION,16.67,kg,868,868,3,Boulangerie Moderne,2022-09-06,23.33,7.1
2022-09-05,4,Lait entier,Aliment,SORTIE,CONSOMMATION,32.31,L,863,863,7,Laiterie Régionale,2022-09-09,68.07,2.4
2022-09-05,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,5.74,kg,864,864,6,Fromagerie du Mont,2022-09-08,19.519999999999996,7.4
2022-09-05,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,9.22,kg,865,865,8,Boucherie Centrale,2022-09-07,15.789999999999997,7.8
2022-09-05,12,Riz,Aliment,SORTIE,CONSOMMATION,10.7,kg,804,804,14,Épicerie Grossiste,2023-04-21,69.59999999999988,2.0
2022-09-05,13,Pâtes,Aliment,SORTIE,CONSOMMATION,1.759999999999998,kg,805,805,14,Épicerie Grossiste,2023-03-15,49.380000000000116,5.4
2022-09-05,13,Pâtes,Aliment,SORTIE,CONSOMMATION,7.900000000000002,kg,754,754,14,Épicerie Grossiste,2023-06-15,41.48000000000012,7.9
2022-09-05,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.1,L,849,849,14,Épicerie Grossiste,2023-07-21,55.11999999999997,2.7
2022-09-05,15,Farine,Aliment,SORTIE,CONSOMMATION,6.21,kg,806,806,15,Minoterie Régionale,2022-12-16,37.54000000000011,3.7
2022-09-05,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.04,L,850,850,18,Hygiène Pro,2023-12-13,81.62999999999998,
2022-09-05,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,5.99,L,807,807,18,Hygiène Pro,2024-06-22,47.339999999999975,
2022-09-05,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.41,L,808,808,18,Hygiène Pro,2023-12-10,81.16999999999997,
2022-09-06,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,10.99,kg,866,866,1,Volailles Dupont,2022-09-06,19.009999999999998,2.2
2022-09-06,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,10.7,kg,869,869,1,Volailles Dupont,2022-09-08,8.310000000000002,4.6
2022-09-06,1,Poulet frais,Aliment,ENTREE,,21.69,kg,871,871,1,Volailles Dupont,2022-09-09,30.000000000000004,5.8
2022-09-06,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,6.19,kg,870,870,2,Poissonnerie Martin,2022-09-07,13.809999999999999,6.3
2022-09-06,3,Pain frais,Aliment,SORTIE,DESTRUCTION,23.33,kg,868,868,3,Boulangerie Moderne,2022-09-06,0.0,4.4
2022-09-06,3,Pain frais,Aliment,ENTREE,,40.0,kg,872,872,3,Boulangerie Moderne,2022-09-08,40.0,5.3
2022-09-06,4,Lait entier,Aliment,SORTIE,CONSOMMATION,26.59,L,863,863,7,Laiterie Régionale,2022-09-09,41.47999999999999,6.0
2022-09-06,4,Lait entier,Aliment,ENTREE,,105.0,L,873,873,7,Laiterie Régionale,2022-09-12,146.48,2.8
2022-09-06,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,6.64,kg,864,864,6,Fromagerie du Mont,2022-09-08,12.879999999999995,5.3
2022-09-06,6,Fromage frais,Aliment,ENTREE,,21.0,kg,874,874,6,Fromagerie du Mont,2022-09-12,33.879999999999995,7.0
2022-09-06,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,9.97,kg,865,865,8,Boucherie Centrale,2022-09-07,5.819999999999997,2.9
2022-09-06,8,Viande de boeuf,Aliment,ENTREE,,34.18,kg,875,875,8,Boucherie Centrale,2022-09-11,40.0,2.8
2022-09-06,12,Riz,Aliment,SORTIE,CONSOMMATION,12.42,kg,804,804,14,Épicerie Grossiste,2023-04-21,57.179999999999886,2.1
2022-09-06,13,Pâtes,Aliment,SORTIE,CONSOMMATION,9.67,kg,754,754,14,Épicerie Grossiste,2023-06-15,31.810000000000116,5.9
2022-09-06,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.72,L,849,849,14,Épicerie Grossiste,2023-07-21,51.39999999999997,2.9
2022-09-06,15,Farine,Aliment,SORTIE,CONSOMMATION,6.78,kg,806,806,15,Minoterie Régionale,2022-12-16,30.76000000000011,7.3
2022-09-06,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.15,L,850,850,18,Hygiène Pro,2023-12-13,78.47999999999998,
2022-09-06,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.48,L,807,807,18,Hygiène Pro,2024-06-22,43.85999999999998,
2022-09-06,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.42,L,808,808,18,Hygiène Pro,2023-12-10,74.74999999999997,
2022-09-07,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.310000000000002,kg,869,869,1,Volailles Dupont,2022-09-08,21.69,5.9
2022-09-07,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,1.8999999999999986,kg,871,871,1,Volailles Dupont,2022-09-09,19.790000000000003,7.8
2022-09-07,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,13.809999999999999,kg,870,870,2,Poissonnerie Martin,2022-09-07,0.0,2.8
2022-09-07,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,876,876,2,Poissonnerie Martin,2022-09-08,20.0,5.9
2022-09-07,3,Pain frais,Aliment,SORTIE,CONSOMMATION,16.05,kg,872,872,3,Boulangerie Moderne,2022-09-08,23.95,4.5
2022-09-07,4,Lait entier,Aliment,SORTIE,CONSOMMATION,32.42,L,863,863,7,Laiterie Régionale,2022-09-09,114.05999999999999,4.7
2022-09-07,5,Yaourt nature,Aliment,ENTREE,,84.0,kg,877,877,7,Laiterie Régionale,2022-09-22,84.0,5.6
2022-09-07,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,5.06,kg,864,864,6,Fromagerie du Mont,2022-09-08,28.819999999999997,4.6
2022-09-07,7,Beurre,Aliment,ENTREE,,35.0,kg,878,878,7,Laiterie Régionale,2022-09-29,36.5,4.7
2022-09-07,8,Viande de boeuf,Aliment,SORTIE,DESTRUCTION,5.819999999999997,kg,865,865,8,Boucherie Centrale,2022-09-07,34.18000000000001,4.5
2022-09-07,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,8.26,kg,875,875,8,Boucherie Centrale,2022-09-11,25.92,6.9
2022-09-07,9,Légumes frais,Aliment,ENTREE,,210.0,kg,879,879,10,Maraîcher Local,2022-09-15,210.0,4.1
2022-09-07,10,Fruits frais,Aliment,ENTREE,,175.0,kg,880,880,10,Maraîcher Local,2022-09-13,175.0,4.5
2022-09-07,11,Oeufs,Aliment,ENTREE,,560.0,unité,881,881,11,Ferme Avicole,2022-09-27,567.7700000000001,5.5
2022-09-07,12,Riz,Aliment,SORTIE,CONSOMMATION,13.98,kg,804,804,14,Épicerie Grossiste,2023-04-21,43.19999999999988,7.1
2022-09-07,13,Pâtes,Aliment,SORTIE,CONSOMMATION,10.94,kg,754,754,14,Épicerie Grossiste,2023-06-15,20.87000000000012,3.4
2022-09-07,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.22,L,849,849,14,Épicerie Grossiste,2023-07-21,47.17999999999997,5.0
2022-09-07,15,Farine,Aliment,SORTIE,CONSOMMATION,6.46,kg,806,806,15,Minoterie Régionale,2022-12-16,24.30000000000011,4.5
2022-09-07,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.27,L,850,850,18,Hygiène Pro,2023-12-13,76.20999999999998,
2022-09-07,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.78,L,807,807,18,Hygiène Pro,2024-06-22,40.07999999999998,
2022-09-07,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.26,L,808,808,18,Hygiène Pro,2023-12-10,68.48999999999998,
2022-09-08,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,10.4,kg,871,871,1,Volailles Dupont,2022-09-09,9.390000000000002,5.3
2022-09-08,1,Poulet frais,Aliment,ENTREE,,20.61,kg,882,882,1,Volailles Dupont,2022-09-11,30.0,2.2
2022-09-08,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,876,876,2,Poissonnerie Martin,2022-09-08,0.0,2.2
2022-09-08,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,883,883,2,Poissonnerie Martin,2022-09-10,20.0,6.2
2022-09-08,3,Pain frais,Aliment,SORTIE,DESTRUCTION,23.95,kg,872,872,3,Boulangerie Moderne,2022-09-08,0.0,2.7
2022-09-08,3,Pain frais,Aliment,ENTREE,,40.0,kg,884,884,3,Boulangerie Moderne,2022-09-10,40.0,7.8
2022-09-08,4,Lait entier,Aliment,SORTIE,CONSOMMATION,9.059999999999988,L,863,863,7,Laiterie Régionale,2022-09-09,105.0,2.5
2022-09-08,4,Lait entier,Aliment,SORTIE,CONSOMMATION,16.00000000000001,L,873,873,7,Laiterie Régionale,2022-09-12,88.99999999999999,6.4
2022-09-08,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,9.98,kg,877,877,7,Laiterie Régionale,2022-09-22,74.02,5.2
2022-09-08,6,Fromage frais,Aliment,SORTIE,DESTRUCTION,7.819999999999996,kg,864,864,6,Fromagerie du Mont,2022-09-08,21.0,7.2
2022-09-08,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.86,kg,874,874,6,Fromagerie du Mont,2022-09-12,16.14,6.5
2022-09-08,7,Beurre,Aliment,SORTIE,CONSOMMATION,1.4999999999999964,kg,828,828,7,Laiterie Régionale,2022-09-10,35.0,3.7
2022-09-08,7,Beurre,Aliment,SORTIE,CONSOMMATION,2.9700000000000033,kg,878,878,7,Laiterie Régionale,2022-09-29,32.029999999999994,5.1
2022-09-08,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,6.1,kg,875,875,8,Boucherie Centrale,2022-09-11,19.82,5.1
2022-09-08,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,25.85,kg,879,879,10,Maraîcher Local,2022-09-15,184.15,5.7
2022-09-08,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,24.41,kg,880,880,10,Maraîcher Local,2022-09-13,150.59,3.5
2022-09-08,11,Oeufs,Aliment,SORTIE,CONSOMMATION,7.770000000000046,unité,832,832,11,Ferme Avicole,2022-09-10,560.0,5.8
2022-09-08,11,Oeufs,Aliment,SORTIE,CONSOMMATION,47.45999999999995,unité,881,881,11,Ferme Avicole,2022-09-27,512.5400000000001,6.0
2022-09-08,12,Riz,Aliment,SORTIE,CONSOMMATION,12.36,kg,804,804,14,Épicerie Grossiste,2023-04-21,30.839999999999883,6.0
2022-09-08,13,Pâtes,Aliment,SORTIE,CONSOMMATION,8.37,kg,754,754,14,Épicerie Grossiste,2023-06-15,12.500000000000119,6.1
2022-09-08,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.25,L,849,849,14,Épicerie Grossiste,2023-07-21,42.92999999999997,5.2
2022-09-08,15,Farine,Aliment,SORTIE,CONSOMMATION,6.65,kg,806,806,15,Minoterie Régionale,2022-12-16,17.650000000000112,5.5
2022-09-08,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.81,L,850,850,18,Hygiène Pro,2023-12-13,73.39999999999998,
2022-09-08,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,4.56,L,807,807,18,Hygiène Pro,2024-06-22,35.519999999999975,
2022-09-08,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,7.69,L,808,808,18,Hygiène Pro,2023-12-10,60.799999999999976,
2022-09-09,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,9.390000000000002,kg,871,871,1,Volailles Dupont,2022-09-09,20.61,5.7
2022-09-09,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.79,kg,882,882,1,Volailles Dupont,2022-09-11,11.82,7.4
2022-09-09,1,Poulet frais,Aliment,ENTREE,,18.18,kg,885,885,1,Volailles Dupont,2022-09-11,30.0,4.8
2022-09-09,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,5.07,kg,883,883,2,Poissonnerie Martin,2022-09-10,14.93,5.1
2022-09-09,3,Pain frais,Aliment,SORTIE,CONSOMMATION,19.31,kg,884,884,3,Boulangerie Moderne,2022-09-10,20.69,4.8
2022-09-09,4,Lait entier,Aliment,SORTIE,CONSOMMATION,30.77,L,873,873,7,Laiterie Régionale,2022-09-12,58.22999999999999,6.4
2022-09-09,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,11.56,kg,877,877,7,Laiterie Régionale,2022-09-22,62.459999999999994,4.5
2022-09-09,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,5.79,kg,874,874,6,Fromagerie du Mont,2022-09-12,10.350000000000001,7.8
2022-09-09,6,Fromage frais,Aliment,ENTREE,,21.0,kg,886,886,6,Fromagerie du Mont,2022-09-15,31.35,3.7
2022-09-09,7,Beurre,Aliment,SORTIE,CONSOMMATION,4.62,kg,878,878,7,Laiterie Régionale,2022-09-29,27.409999999999993,2.2
2022-09-09,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,7.72,kg,875,875,8,Boucherie Centrale,2022-09-11,12.100000000000001,7.5
2022-09-09,8,Viande de boeuf,Aliment,ENTREE,,30.0,kg,887,887,8,Boucherie Centrale,2022-09-14,42.1,3.8
2022-09-09,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,27.5,kg,879,879,10,Maraîcher Local,2022-09-15,156.65,6.7
2022-09-09,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,24.13,kg,880,880,10,Maraîcher Local,2022-09-13,126.46000000000001,3.6
2022-09-09,11,Oeufs,Aliment,SORTIE,CONSOMMATION,67.16,unité,881,881,11,Ferme Avicole,2022-09-27,445.3800000000001,5.8
2022-09-09,12,Riz,Aliment,SORTIE,CONSOMMATION,10.9,kg,804,804,14,Épicerie Grossiste,2023-04-21,19.939999999999884,5.5
2022-09-09,13,Pâtes,Aliment,SORTIE,CONSOMMATION,9.08,kg,754,754,14,Épicerie Grossiste,2023-06-15,3.420000000000119,5.4
2022-09-09,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.4,L,849,849,14,Épicerie Grossiste,2023-07-21,39.52999999999997,5.9
2022-09-09,15,Farine,Aliment,SORTIE,CONSOMMATION,5.74,kg,806,806,15,Minoterie Régionale,2022-12-16,11.910000000000112,3.8
2022-09-09,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.61,L,850,850,18,Hygiène Pro,2023-12-13,70.78999999999998,
2022-09-09,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,4.67,L,807,807,18,Hygiène Pro,2024-06-22,30.849999999999973,
2022-09-09,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.76,L,808,808,18,Hygiène Pro,2023-12-10,54.03999999999998,
2022-09-10,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,6.79,kg,882,882,1,Volailles Dupont,2022-09-11,23.21,6.4
2022-09-10,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,14.93,kg,883,883,2,Poissonnerie Martin,2022-09-10,0.0,2.2
2022-09-10,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,888,888,2,Poissonnerie Martin,2022-09-12,20.0,2.5
2022-09-10,3,Pain frais,Aliment,SORTIE,DESTRUCTION,20.69,kg,884,884,3,Boulangerie Moderne,2022-09-10,0.0,5.0
2022-09-10,3,Pain frais,Aliment,ENTREE,,40.0,kg,889,889,3,Boulangerie Moderne,2022-09-12,40.0,3.5
2022-09-10,4,Lait entier,Aliment,SORTIE,CONSOMMATION,18.11,L,873,873,7,Laiterie Régionale,2022-09-12,40.11999999999999,5.7
2022-09-10,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,6.08,kg,877,877,7,Laiterie Régionale,2022-09-22,56.379999999999995,3.7
2022-09-10,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,3.89,kg,874,874,6,Fromagerie du Mont,2022-09-12,27.46,3.5
2022-09-10,7,Beurre,Aliment,SORTIE,CONSOMMATION,2.4,kg,878,878,7,Laiterie Régionale,2022-09-29,25.009999999999994,6.4
2022-09-10,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,4.99,kg,875,875,8,Boucherie Centrale,2022-09-11,37.11,5.6
2022-09-10,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,16.8,kg,879,879,10,Maraîcher Local,2022-09-15,139.85,7.5
2022-09-10,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,16.18,kg,880,880,10,Maraîcher Local,2022-09-13,110.28,6.4
2022-09-10,11,Oeufs,Aliment,SORTIE,CONSOMMATION,35.29,unité,881,881,11,Ferme Avicole,2022-09-27,410.0900000000001,6.0
2022-09-10,12,Riz,Aliment,SORTIE,CONSOMMATION,9.27,kg,804,804,14,Épicerie Grossiste,2023-04-21,10.669999999999883,4.2
2022-09-10,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.22,L,849,849,14,Épicerie Grossiste,2023-07-21,36.309999999999974,3.1
